"Wavelength","depth","alpha","phi","radiance"
2,2.3,132.5,300,0.00013456
2,2.3,137.5,0,0.00012621
2,2.3,137.5,60,0.00013335
2,2.3,137.5,120,0.00012522
2,2.3,137.5,180,0.00013588
2,2.3,137.5,240,0.00012423
2,2.3,137.5,300,0.00013786
2,2.3,142.500015,0,0.00011635
2,2.3,142.500015,60,0.00011737
2,2.3,142.500015,120,0.00012326
2,2.3,142.500015,180,0.00011691
2,2.3,142.500015,240,0.00012462
2,2.3,142.500015,300,0.00012133
2,2.3,147.5,0,0.00011446
2,2.3,147.5,60,0.00010963
2,2.3,147.5,120,0.00011675
2,2.3,147.5,180,0.00011374
2,2.3,147.5,240,0.00010673
2,2.3,147.5,300,0.00011048
2,2.3,152.500015,0,0.000107
2,2.3,152.500015,60,0.00010152
2,2.3,152.500015,120,0.0001082
2,2.3,152.500015,180,0.000107
2,2.3,152.500015,240,0.00011114
2,2.3,152.500015,300,0.00010446
2,2.3,157.5,0,0.00010585
2,2.3,157.5,60,0.00010276
2,2.3,157.5,120,0.00010229
2,2.3,157.5,180,0.0001026
2,2.3,157.5,240,0.0001043
2,2.3,157.5,300,0.00010492
2,2.3,162.5,0,0.00010073
2,2.3,162.5,60,0.00010283
2,2.3,162.5,120,0.00010417
2,2.3,162.5,180,9.5581e-05
2,2.3,162.5,240,0.00010722
2,2.3,162.5,300,9.6916e-05
2,2.3,167.5,0,8.9071e-05
2,2.3,167.5,60,0.00010124
2,2.3,167.5,120,9.891e-05
2,2.3,167.5,180,9.7097e-05
2,2.3,167.5,240,9.6321e-05
2,2.3,167.5,300,0.00010098
2,2.3,172.5,0,8.9632e-05
2,2.3,172.5,60,9.2169e-05
2,2.3,172.5,120,0.0001002
2,2.3,172.5,180,9.2169e-05
2,2.3,172.5,240,8.2445e-05
2,2.3,172.5,300,9.5551e-05
2,2.3,177.5,0,9.1596e-05
2,2.3,177.5,60,8.0304e-05
2,2.3,177.5,120,8.2813e-05
2,2.3,177.5,180,0.00012046
2,2.3,177.5,240,9.2851e-05
2,2.3,177.5,300,9.536e-05
2,2.4,2.5,0,0.0026287
2,2.4,2.5,60,0.0026826
2,2.4,2.5,120,0.0026676
2,2.4,2.5,180,0.002699
2,2.4,2.5,240,0.002655
2,2.4,2.5,300,0.0025496
2,2.4,7.5,0,0.0025431
2,2.4,7.5,60,0.0026539
2,2.4,7.5,120,0.0027663
2,2.4,7.5,180,0.0027241
2,2.4,7.5,240,0.0026399
2,2.4,7.5,300,0.002552
2,2.4,12.500001,0,0.0023679
2,2.4,12.500001,60,0.0025478
2,2.4,12.500001,120,0.0027475
2,2.4,12.500001,180,0.0027428
2,2.4,12.500001,240,0.0025825
2,2.4,12.500001,300,0.0024044
2,2.4,17.5,0,0.0022192
2,2.4,17.5,60,0.002397
2,2.4,17.5,120,0.0026681
2,2.4,17.5,180,0.0026814
2,2.4,17.5,240,0.0024267
2,2.4,17.5,300,0.0022291
2,2.4,22.5,0,0.0020444
2,2.4,22.5,60,0.0023016
2,2.4,22.5,120,0.0025494
2,2.4,22.5,180,0.0025449
2,2.4,22.5,240,0.0022335
2,2.4,22.5,300,0.0020599
2,2.4,27.5,0,0.0018604
2,2.4,27.5,60,0.0020837
2,2.4,27.5,120,0.0023985
2,2.4,27.5,180,0.0023985
2,2.4,27.5,240,0.002071
2,2.4,27.5,300,0.0018486
2,2.4,32.5,0,0.0016481
2,2.4,32.5,60,0.0018785
2,2.4,32.5,120,0.0021699
2,2.4,32.5,180,0.0022011
2,2.4,32.5,240,0.001878
2,2.4,32.5,300,0.0016783
2,2.4,37.5,0,0.0015095
2,2.4,37.5,60,0.001679
2,2.4,37.5,120,0.0019457
2,2.4,37.5,180,0.0019634
2,2.4,37.5,240,0.0017169
2,2.4,37.5,300,0.0014883
2,2.4,42.500004,0,0.001313
2,2.4,42.500004,60,0.0014955
2,2.4,42.500004,120,0.0017257
2,2.4,42.500004,180,0.0017482
2,2.4,42.500004,240,0.0014862
2,2.4,42.500004,300,0.0013273
2,2.4,47.499996,0,0.001154
2,2.4,47.499996,60,0.0013074
2,2.4,47.499996,120,0.0015449
2,2.4,47.499996,180,0.0015252
2,2.4,47.499996,240,0.0013103
2,2.4,47.499996,300,0.0011574
2,2.4,52.5,0,0.0010109
2,2.4,52.5,60,0.00112
2,2.4,52.5,120,0.0013061
2,2.4,52.5,180,0.0013039
2,2.4,52.5,240,0.0011152
2,2.4,52.5,300,0.0010283
2,2.4,57.5,0,0.00087536
2,2.4,57.5,60,0.00097726
2,2.4,57.5,120,0.0011044
2,2.4,57.5,180,0.0011444
2,2.4,57.5,240,0.00099199
2,2.4,57.5,300,0.00087645
2,2.4,62.5,0,0.00074968
2,2.4,62.5,60,0.00084226
2,2.4,62.5,120,0.00095941
2,2.4,62.5,180,0.00093002
2,2.4,62.5,240,0.00082957
2,2.4,62.5,300,0.00076491
2,2.4,67.5,0,0.00064284
2,2.4,67.5,60,0.00072718
2,2.4,67.5,120,0.00080549
2,2.4,67.5,180,0.00079311
2,2.4,67.5,240,0.00069391
2,2.4,67.5,300,0.0006625
2,2.4,72.500008,0,0.00053476
2,2.4,72.500008,60,0.00060668
2,2.4,72.500008,120,0.00068166
2,2.4,72.500008,180,0.00066601
2,2.4,72.500008,240,0.00059733
2,2.4,72.500008,300,0.0005277
2,2.4,77.500008,0,0.00047073
2,2.4,77.500008,60,0.00051682
2,2.4,77.500008,120,0.00055902
2,2.4,77.500008,180,0.00056627
2,2.4,77.500008,240,0.00051682
2,2.4,77.500008,300,0.00046451
2,2.4,82.5,0,0.00041349
2,2.4,82.5,60,0.00044943
2,2.4,82.5,120,0.00048537
2,2.4,82.5,180,0.00047353
2,2.4,82.5,240,0.0004304
2,2.4,82.5,300,0.00042448
2,2.4,87.5,0,0.00036034
2,2.4,87.5,60,0.00040679
2,2.4,87.5,120,0.00043316
2,2.4,87.5,180,0.0004093
2,2.4,87.5,240,0.0003641
2,2.4,87.5,300,0.00031891
2,2.4,92.5,0,0.00026617
2,2.4,92.5,60,0.00028124
2,2.4,92.5,120,0.00034653
2,2.4,92.5,180,0.00030635
2,2.4,92.5,240,0.00030509
2,2.4,92.5,300,0.00030635
2,2.4,97.5,0,0.00022958
2,2.4,97.5,60,0.00026255
2,2.4,97.5,120,0.00028496
2,2.4,97.5,180,0.00028792
2,2.4,97.5,240,0.00025748
2,2.4,97.5,300,0.00024564
2,2.4,102.500008,0,0.00022682
2,2.4,102.500008,60,0.00023407
2,2.4,102.500008,120,0.00027213
2,2.4,102.500008,180,0.00024909
2,2.4,102.500008,240,0.0002307
2,2.4,102.500008,300,0.00023562
2,2.4,107.5,0,0.00019402
2,2.4,107.5,60,0.00020738
2,2.4,107.5,120,0.00021234
2,2.4,107.5,180,0.00021024
2,2.4,107.5,240,0.00019555
2,2.4,107.5,300,0.00019593
2,2.4,112.500008,0,0.00017781
2,2.4,112.500008,60,0.00018477
2,2.4,112.500008,120,0.0001871
2,2.4,112.500008,180,0.00017642
2,2.4,112.500008,240,0.00017766
2,2.4,112.500008,300,0.00016667
2,2.4,117.5,0,0.00015322
2,2.4,117.5,60,0.00015803
2,2.4,117.5,120,0.00016297
2,2.4,117.5,180,0.00016752
2,2.4,117.5,240,0.00015122
2,2.4,117.5,300,0.00014547
2,2.4,122.500008,0,0.00013776
2,2.4,122.500008,60,0.00014513
2,2.4,122.500008,120,0.00014271
2,2.4,122.500008,180,0.00015491
2,2.4,122.500008,240,0.00014392
2,2.4,122.500008,300,0.00013474
2,2.4,127.5,0,0.00012665
2,2.4,127.5,60,0.00012439
2,2.4,127.5,120,0.0001313
2,2.4,127.5,180,0.00012892
2,2.4,127.5,240,0.00013391
2,2.4,127.5,300,0.00011963
2,2.4,132.5,0,0.00010919
2,2.4,132.5,60,0.00011457
2,2.4,132.5,120,0.00011336
2,2.4,132.5,180,0.00012182
2,2.4,132.5,240,0.00011006
2,2.4,132.5,300,0.000116
2,2.4,137.5,0,0.00010402
2,2.4,137.5,60,0.00010633
2,2.4,137.5,120,0.00010688
2,2.4,137.5,180,0.00010787
2,2.4,137.5,240,9.9519e-05
2,2.4,137.5,300,0.00010963
2,2.4,142.500015,0,0.00010524
2,2.4,142.500015,60,0.00010343
2,2.4,142.500015,120,0.00010105
2,2.4,142.500015,180,9.856e-05
2,2.4,142.500015,240,0.00010094
2,2.4,142.500015,300,9.9353e-05
2,2.4,147.5,0,9.0434e-05
2,2.4,147.5,60,8.9951e-05
2,2.4,147.5,120,9.0554e-05
2,2.4,147.5,180,9.4901e-05
2,2.4,147.5,240,9.5142e-05
2,2.4,147.5,300,8.8743e-05
2,2.4,152.500015,0,8.7766e-05
2,2.4,152.500015,60,8.3491e-05
2,2.4,152.500015,120,8.9235e-05
2,2.4,152.500015,180,8.6563e-05
2,2.4,152.500015,240,9.4712e-05
2,2.4,152.500015,300,8.9235e-05
2,2.4,157.5,0,8.3412e-05
2,2.4,157.5,60,8.6507e-05
2,2.4,157.5,120,8.2483e-05
2,2.4,157.5,180,8.7745e-05
2,2.4,157.5,240,8.2174e-05
2,2.4,157.5,300,9.084e-05
2,2.4,162.5,0,8.4897e-05
2,2.4,162.5,60,7.9174e-05
2,2.4,162.5,120,8.7759e-05
2,2.4,162.5,180,8.07e-05
2,2.4,162.5,240,8.5279e-05
2,2.4,162.5,300,7.8411e-05
2,2.4,167.5,0,7.6901e-05
2,2.4,167.5,60,7.6901e-05
2,2.4,167.5,120,7.8455e-05
2,2.4,167.5,180,7.716e-05
2,2.4,167.5,240,7.4312e-05
2,2.4,167.5,300,8.3374e-05
2,2.4,172.5,0,6.9338e-05
2,2.4,172.5,60,8.1176e-05
2,2.4,172.5,120,9.0478e-05
2,2.4,172.5,180,8.4136e-05
2,2.4,172.5,240,7.8217e-05
2,2.4,172.5,300,8.0331e-05
2,2.4,177.5,0,8.4068e-05
2,2.4,177.5,60,7.7794e-05
2,2.4,177.5,120,7.2775e-05
2,2.4,177.5,180,9.787e-05
2,2.4,177.5,240,7.152e-05
2,2.4,177.5,300,8.1558e-05
2,2.5,2.5,0,0.0021644
2,2.5,2.5,60,0.002236
2,2.5,2.5,120,0.002177
2,2.5,2.5,180,0.0022297
2,2.5,2.5,240,0.0021895
2,2.5,2.5,300,0.0021456
2,2.5,7.5,0,0.0021321
2,2.5,7.5,60,0.0021613
2,2.5,7.5,120,0.0023182
2,2.5,7.5,180,0.0022632
2,2.5,7.5,240,0.0021905
2,2.5,7.5,300,0.0021558
2,2.5,12.500001,0,0.0019456
2,2.5,12.500001,60,0.0020846
2,2.5,12.500001,120,0.0022762
2,2.5,12.500001,180,0.00227
2,2.5,12.500001,240,0.0021051
2,2.5,12.500001,300,0.0019966
2,2.5,17.5,0,0.0018803
2,2.5,17.5,60,0.0020259
2,2.5,17.5,120,0.0021799
2,2.5,17.5,180,0.0021873
2,2.5,17.5,240,0.0020501
2,2.5,17.5,300,0.0018582
2,2.5,22.5,0,0.0017117
2,2.5,22.5,60,0.0019008
2,2.5,22.5,120,0.0021015
2,2.5,22.5,180,0.0020783
2,2.5,22.5,240,0.0018703
2,2.5,22.5,300,0.0017297
2,2.5,27.5,0,0.0015664
2,2.5,27.5,60,0.0017098
2,2.5,27.5,120,0.0019676
2,2.5,27.5,180,0.0019597
2,2.5,27.5,240,0.0017281
2,2.5,27.5,300,0.001535
2,2.5,32.5,0,0.0013939
2,2.5,32.5,60,0.0015491
2,2.5,32.5,120,0.0017507
2,2.5,32.5,180,0.0017994
2,2.5,32.5,240,0.0015577
2,2.5,32.5,300,0.001404
2,2.5,37.5,0,0.0012474
2,2.5,37.5,60,0.0013939
2,2.5,37.5,120,0.0016021
2,2.5,37.5,180,0.0016179
2,2.5,37.5,240,0.0014054
2,2.5,37.5,300,0.0012533
2,2.5,42.500004,0,0.0011177
2,2.5,42.500004,60,0.0012288
2,2.5,42.500004,120,0.001429
2,2.5,42.500004,180,0.0014204
2,2.5,42.500004,240,0.0012315
2,2.5,42.500004,300,0.0011233
2,2.5,47.499996,0,0.00096059
2,2.5,47.499996,60,0.0010897
2,2.5,47.499996,120,0.0012291
2,2.5,47.499996,180,0.0012387
2,2.5,47.499996,240,0.001076
2,2.5,47.499996,300,0.0009707
2,2.5,52.5,0,0.00083923
2,2.5,52.5,60,0.00093745
2,2.5,52.5,120,0.0010655
2,2.5,52.5,180,0.0010647
2,2.5,52.5,240,0.00092284
2,2.5,52.5,300,0.00083946
2,2.5,57.5,0,0.00073434
2,2.5,57.5,60,0.00080569
2,2.5,57.5,120,0.00089854
2,2.5,57.5,180,0.00091158
2,2.5,57.5,240,0.00081137
2,2.5,57.5,300,0.00073108
2,2.5,62.5,0,0.00061783
2,2.5,62.5,60,0.00069277
2,2.5,62.5,120,0.00077894
2,2.5,62.5,180,0.00078254
2,2.5,62.5,240,0.00071749
2,2.5,62.5,300,0.0006348
2,2.5,67.5,0,0.00052709
2,2.5,67.5,60,0.00059518
2,2.5,67.5,120,0.00066343
2,2.5,67.5,180,0.00065847
2,2.5,67.5,240,0.00057816
2,2.5,67.5,300,0.00055123
2,2.5,72.500008,0,0.00045806
2,2.5,72.500008,60,0.00051091
2,2.5,72.500008,120,0.00055689
2,2.5,72.500008,180,0.00053113
2,2.5,72.500008,240,0.0004905
2,2.5,72.500008,300,0.00044948
2,2.5,77.500008,0,0.00036949
2,2.5,77.500008,60,0.0004236
2,2.5,77.500008,120,0.00046296
2,2.5,77.500008,180,0.00047047
2,2.5,77.500008,240,0.0004236
2,2.5,77.500008,300,0.00039667
2,2.5,82.5,0,0.00033485
2,2.5,82.5,60,0.00037164
2,2.5,82.5,120,0.00038559
2,2.5,82.5,180,0.00038643
2,2.5,82.5,240,0.00037459
2,2.5,82.5,300,0.00034373
2,2.5,87.5,0,0.00027873
2,2.5,87.5,60,0.00032895
2,2.5,87.5,120,0.00030258
2,2.5,87.5,180,0.00029631
2,2.5,87.5,240,0.00028877
2,2.5,87.5,300,0.00029631
2,2.5,92.5,0,0.00023478
2,2.5,92.5,60,0.00027622
2,2.5,92.5,120,0.00026241
2,2.5,92.5,180,0.00026366
2,2.5,92.5,240,0.00029882
2,2.5,92.5,300,0.00023981
2,2.5,97.5,0,0.0002114
2,2.5,97.5,60,0.00022281
2,2.5,97.5,120,0.00022112
2,2.5,97.5,180,0.00020928
2,2.5,97.5,240,0.00021647
2,2.5,97.5,300,0.00021562
2,2.5,102.500008,0,0.00018202
2,2.5,102.500008,60,0.00019782
2,2.5,102.500008,120,0.00019834
2,2.5,102.500008,180,0.00019678
2,2.5,102.500008,240,0.00018565
2,2.5,102.500008,300,0.00018358
2,2.5,107.5,0,0.0001614
2,2.5,107.5,60,0.00017514
2,2.5,107.5,120,0.00018601
2,2.5,107.5,180,0.0001759
2,2.5,107.5,240,0.00016216
2,2.5,107.5,300,0.00016102
2,2.5,112.500008,0,0.00015073
2,2.5,112.500008,60,0.00014872
2,2.5,112.500008,120,0.00014903
2,2.5,112.500008,180,0.00015382
2,2.5,112.500008,240,0.0001399
2,2.5,112.500008,300,0.00014175
2,2.5,117.5,0,0.00012624
2,2.5,117.5,60,0.00013158
2,2.5,117.5,120,0.000142
2,2.5,117.5,180,0.00014053
2,2.5,117.5,240,0.00012544
2,2.5,117.5,300,0.00012357
2,2.5,122.500008,0,0.00011289
2,2.5,122.500008,60,0.00011796
2,2.5,122.500008,120,0.00012038
2,2.5,122.500008,180,0.00012424
2,2.5,122.500008,240,0.00012243
2,2.5,122.500008,300,0.00011048
2,2.5,127.5,0,9.856e-05
2,2.5,127.5,60,0.00010524
2,2.5,127.5,120,0.00010808
2,2.5,127.5,180,0.00010524
2,2.5,127.5,240,0.0001083
2,2.5,127.5,300,0.0001023
2,2.5,132.5,0,9.7542e-05
2,2.5,132.5,60,9.2819e-05
2,2.5,132.5,120,9.2709e-05
2,2.5,132.5,180,0.00010238
2,2.5,132.5,240,9.2489e-05
2,2.5,132.5,300,9.7542e-05
2,2.5,137.5,0,8.2823e-05
2,2.5,137.5,60,9.5455e-05
2,2.5,137.5,120,8.8315e-05
2,2.5,137.5,180,8.524e-05
2,2.5,137.5,240,8.3812e-05
2,2.5,137.5,300,8.5349e-05
2,2.5,142.500015,0,7.9074e-05
2,2.5,142.500015,60,8.3946e-05
2,2.5,142.500015,120,8.2813e-05
2,2.5,142.500015,180,8.3266e-05
2,2.5,142.500015,240,8.27e-05
2,2.5,142.500015,300,7.9641e-05
2,2.5,147.5,0,7.6066e-05
2,2.5,147.5,60,7.4738e-05
2,2.5,147.5,120,7.4858e-05
2,2.5,147.5,180,8.1137e-05
2,2.5,147.5,240,7.51e-05
2,2.5,147.5,300,7.5703e-05
2,2.5,152.500015,0,7.4541e-05
2,2.5,152.500015,60,6.8529e-05
2,2.5,152.500015,120,6.9064e-05
2,2.5,152.500015,180,7.2671e-05
2,2.5,152.500015,240,7.3739e-05
2,2.5,152.500015,300,7.2938e-05
2,2.5,157.5,0,7.6138e-05
2,2.5,157.5,60,6.7782e-05
2,2.5,157.5,120,6.9794e-05
2,2.5,157.5,180,7.0413e-05
2,2.5,157.5,240,7.1341e-05
2,2.5,157.5,300,7.0722e-05
2,2.5,162.5,0,7.097e-05
2,2.5,162.5,60,7.0207e-05
2,2.5,162.5,120,6.8681e-05
2,2.5,162.5,180,6.4674e-05
2,2.5,162.5,240,6.353e-05
2,2.5,162.5,300,7.0589e-05
2,2.5,167.5,0,7.3794e-05
2,2.5,167.5,60,6.0848e-05
2,2.5,167.5,120,6.8615e-05
2,2.5,167.5,180,6.9133e-05
2,2.5,167.5,240,6.6803e-05
2,2.5,167.5,300,5.8517e-05
2,2.5,172.5,0,6.4687e-05
2,2.5,172.5,60,6.9761e-05
2,2.5,172.5,120,7.0184e-05
2,2.5,172.5,180,7.3143e-05
2,2.5,172.5,240,6.1728e-05
2,2.5,172.5,300,6.3842e-05
2,2.5,177.5,0,8.1558e-05
2,2.5,177.5,60,6.2737e-05
2,2.5,177.5,120,7.152e-05
2,2.5,177.5,180,5.1444e-05
2,2.5,177.5,240,6.6501e-05
2,2.5,177.5,300,6.2737e-05
2,2.6,2.5,0,0.0018382
2,2.6,2.5,60,0.0018658
2,2.6,2.5,120,0.0018997
2,2.6,2.5,180,0.0018909
2,2.6,2.5,240,0.0018395
2,2.6,2.5,300,0.0017177
2,2.6,7.5,0,0.0017842
2,2.6,7.5,60,0.0017614
2,2.6,7.5,120,0.001889
2,2.6,7.5,180,0.0019186
2,2.6,7.5,240,0.0017804
2,2.6,7.5,300,0.0017474
2,2.6,12.500001,0,0.0016268
2,2.6,12.500001,60,0.0017677
2,2.6,12.500001,120,0.0018863
2,2.6,12.500001,180,0.0018829
2,2.6,12.500001,240,0.0017327
2,2.6,12.500001,300,0.0016628
2,2.6,17.5,0,0.001572
2,2.6,17.5,60,0.0016647
2,2.6,17.5,120,0.0017838
2,2.6,17.5,180,0.0018092
2,2.6,17.5,240,0.0017042
2,2.6,17.5,300,0.0015407
2,2.6,22.5,0,0.001436
2,2.6,22.5,60,0.0015584
2,2.6,22.5,120,0.0017478
2,2.6,22.5,180,0.0017074
2,2.6,22.5,240,0.0015451
2,2.6,22.5,300,0.0014398
2,2.6,27.5,0,0.001293
2,2.6,27.5,60,0.0014328
2,2.6,27.5,120,0.001622
2,2.6,27.5,180,0.0015885
2,2.6,27.5,240,0.0014477
2,2.6,27.5,300,0.0013057
2,2.6,32.5,0,0.0011638
2,2.6,32.5,60,0.0012843
2,2.6,32.5,120,0.0014368
2,2.6,32.5,180,0.001444
2,2.6,32.5,240,0.0012993
2,2.6,32.5,300,0.0011719
2,2.6,37.5,0,0.0010352
2,2.6,37.5,60,0.0011561
2,2.6,37.5,120,0.0013116
2,2.6,37.5,180,0.0013171
2,2.6,37.5,240,0.0011686
2,2.6,37.5,300,0.0010396
2,2.6,42.500004,0,0.00094873
2,2.6,42.500004,60,0.0010231
2,2.6,42.500004,120,0.0011751
2,2.6,42.500004,180,0.0011495
2,2.6,42.500004,240,0.0010376
2,2.6,42.500004,300,0.0009439
2,2.6,47.499996,0,0.00080549
2,2.6,47.499996,60,0.00088304
2,2.6,47.499996,120,0.00099629
2,2.6,47.499996,180,0.0010023
2,2.6,47.499996,240,0.00087975
2,2.6,47.499996,300,0.00080176
2,2.6,52.5,0,0.00070068
2,2.6,52.5,60,0.00077556
2,2.6,52.5,120,0.0008722
2,2.6,52.5,180,0.00087628
2,2.6,52.5,240,0.00076174
2,2.6,52.5,300,0.00070997
2,2.6,57.5,0,0.00060007
2,2.6,57.5,60,0.00066757
2,2.6,57.5,120,0.0007353
2,2.6,57.5,180,0.0007452
2,2.6,57.5,240,0.00067216
2,2.6,57.5,300,0.00061215
2,2.6,62.5,0,0.00051898
2,2.6,62.5,60,0.00056988
2,2.6,62.5,120,0.0006352
2,2.6,62.5,180,0.00063627
2,2.6,62.5,240,0.00059552
2,2.6,62.5,300,0.00053234
2,2.6,67.5,0,0.0004511
2,2.6,67.5,60,0.00049459
2,2.6,67.5,120,0.00053947
2,2.6,67.5,180,0.00053328
2,2.6,67.5,240,0.00047788
2,2.6,67.5,300,0.00044166
2,2.6,72.500008,0,0.00037927
2,2.6,72.500008,60,0.00041247
2,2.6,72.500008,120,0.00044394
2,2.6,72.500008,180,0.00043422
2,2.6,72.500008,240,0.00041456
2,2.6,72.500008,300,0.00039339
2,2.6,77.500008,0,0.00033324
2,2.6,77.500008,60,0.00035628
2,2.6,77.500008,120,0.0003713
2,2.6,77.500008,180,0.0003801
2,2.6,77.500008,240,0.00034359
2,2.6,77.500008,300,0.00032443
2,2.6,82.5,0,0.00027693
2,2.6,82.5,60,0.00030483
2,2.6,82.5,120,0.0003061
2,2.6,82.5,180,0.00033697
2,2.6,82.5,240,0.00028919
2,2.6,82.5,300,0.00028581
2,2.6,87.5,0,0.00025236
2,2.6,87.5,60,0.00024483
2,2.6,87.5,120,0.00029128
2,2.6,87.5,180,0.00024608
2,2.6,87.5,240,0.00022725
2,2.6,87.5,300,0.00024734
2,2.6,92.5,0,0.00019837
2,2.6,92.5,60,0.00016573
2,2.6,92.5,120,0.00021093
2,2.6,92.5,180,0.00022474
2,2.6,92.5,240,0.0002147
2,2.6,92.5,300,0.00020842
2,2.6,97.5,0,0.00017165
2,2.6,97.5,60,0.00017673
2,2.6,97.5,120,0.00019702
2,2.6,97.5,180,0.00019829
2,2.6,97.5,240,0.00018138
2,2.6,97.5,300,0.00017377
2,2.6,102.500008,0,0.00015484
2,2.6,102.500008,60,0.00015458
2,2.6,102.500008,120,0.00016986
2,2.6,102.500008,180,0.00017193
2,2.6,102.500008,240,0.00015898
2,2.6,102.500008,300,0.00015095
2,2.6,107.5,0,0.00013717
2,2.6,107.5,60,0.00014614
2,2.6,107.5,120,0.00014938
2,2.6,107.5,180,0.00014881
2,2.6,107.5,240,0.0001387
2,2.6,107.5,300,0.00013087
2,2.6,112.500008,0,0.00011993
2,2.6,112.500008,60,0.00012024
2,2.6,112.500008,120,0.00012071
2,2.6,112.500008,180,0.00012628
2,2.6,112.500008,240,0.00012195
2,2.6,112.500008,300,0.00011839
2,2.6,117.5,0,0.00010687
2,2.6,117.5,60,0.00011074
2,2.6,117.5,120,0.00011154
2,2.6,117.5,180,0.00010941
2,2.6,117.5,240,0.00010714
2,2.6,117.5,300,0.00010794
2,2.6,122.500008,0,9.309e-05
2,2.6,122.500008,60,9.9972e-05
2,2.6,122.500008,120,9.8402e-05
2,2.6,122.500008,180,9.804e-05
2,2.6,122.500008,240,0.00010359
2,2.6,122.500008,300,9.4297e-05
2,2.6,127.5,0,8.3379e-05
2,2.6,127.5,60,8.9044e-05
2,2.6,127.5,120,9.2669e-05
2,2.6,127.5,180,8.7344e-05
2,2.6,127.5,240,8.6891e-05
2,2.6,127.5,300,8.8704e-05
2,2.6,132.5,0,7.6122e-05
2,2.6,132.5,60,7.6452e-05
2,2.6,132.5,120,7.5134e-05
2,2.6,132.5,180,8.0187e-05
2,2.6,132.5,240,7.9418e-05
2,2.6,132.5,300,7.8429e-05
2,2.6,137.5,0,6.7445e-05
2,2.6,137.5,60,6.9642e-05
2,2.6,137.5,120,7.5134e-05
2,2.6,137.5,180,6.9422e-05
2,2.6,137.5,240,7.2717e-05
2,2.6,137.5,300,7.3706e-05
2,2.6,142.500015,0,6.9898e-05
2,2.6,142.500015,60,7.3183e-05
2,2.6,142.500015,120,6.5593e-05
2,2.6,142.500015,180,6.582e-05
2,2.6,142.500015,240,6.7293e-05
2,2.6,142.500015,300,6.6953e-05
2,2.6,147.5,0,6.2543e-05
2,2.6,147.5,60,5.9162e-05
2,2.6,147.5,120,6.4113e-05
2,2.6,147.5,180,6.4595e-05
2,2.6,147.5,240,6.3992e-05
2,2.6,147.5,300,6.1698e-05
2,2.6,152.500015,0,5.9045e-05
2,2.6,152.500015,60,6.1316e-05
2,2.6,152.500015,120,5.8377e-05
2,2.6,152.500015,180,6.185e-05
2,2.6,152.500015,240,5.6507e-05
2,2.6,152.500015,300,5.998e-05
2,2.6,157.5,0,5.9116e-05
2,2.6,157.5,60,5.4164e-05
2,2.6,157.5,120,5.9425e-05
2,2.6,157.5,180,5.5711e-05
2,2.6,157.5,240,5.339e-05
2,2.6,157.5,300,5.6175e-05
2,2.6,162.5,0,6.0096e-05
2,2.6,162.5,60,5.4182e-05
2,2.6,162.5,120,5.3991e-05
2,2.6,162.5,180,5.5326e-05
2,2.6,162.5,240,5.6852e-05
2,2.6,162.5,300,5.9523e-05
2,2.6,167.5,0,5.1267e-05
2,2.6,167.5,60,4.7125e-05
2,2.6,167.5,120,5.6705e-05
2,2.6,167.5,180,5.4892e-05
2,2.6,167.5,240,5.541e-05
2,2.6,167.5,300,5.3339e-05
2,2.6,172.5,0,5.3695e-05
2,2.6,172.5,60,5.4118e-05
2,2.6,172.5,120,5.9191e-05
2,2.6,172.5,180,6.3842e-05
2,2.6,172.5,240,5.454e-05
2,2.6,172.5,300,4.989e-05
2,2.6,177.5,0,5.8973e-05
2,2.6,177.5,60,5.6463e-05
2,2.6,177.5,120,7.5285e-05
2,2.6,177.5,180,4.6425e-05
2,2.6,177.5,240,5.7718e-05
2,2.6,177.5,300,5.6463e-05
2,2.7,2.5,0,0.0014869
2,2.7,2.5,60,0.0015785
2,2.7,2.5,120,0.0016462
2,2.7,2.5,180,0.0015596
2,2.7,2.5,240,0.0015672
2,2.7,2.5,300,0.0014467
2,2.7,7.5,0,0.0014455
2,2.7,7.5,60,0.0014971
2,2.7,7.5,120,0.0015656
2,2.7,7.5,180,0.00155
2,2.7,7.5,240,0.0014493
2,2.7,7.5,300,0.0014502
2,2.7,12.500001,0,0.0013614
2,2.7,12.500001,60,0.0014691
2,2.7,12.500001,120,0.0015554
2,2.7,12.500001,180,0.0015455
2,2.7,12.500001,240,0.0014593
2,2.7,12.500001,300,0.0013964
2,2.7,17.5,0,0.001308
2,2.7,17.5,60,0.0013902
2,2.7,17.5,120,0.0014936
2,2.7,17.5,180,0.0015062
2,2.7,17.5,240,0.0014108
2,2.7,17.5,300,0.0012943
2,2.7,22.5,0,0.0012024
2,2.7,22.5,60,0.0012659
2,2.7,22.5,120,0.0014216
2,2.7,22.5,180,0.0014038
2,2.7,22.5,240,0.0013067
2,2.7,22.5,300,0.0012006
2,2.7,27.5,0,0.0010869
2,2.7,27.5,60,0.0011857
2,2.7,27.5,120,0.001311
2,2.7,27.5,180,0.0012818
2,2.7,27.5,240,0.0012065
2,2.7,27.5,300,0.0010609
2,2.7,32.5,0,0.00097002
2,2.7,32.5,60,0.0010631
2,2.7,32.5,120,0.0012121
2,2.7,32.5,180,0.0011731
2,2.7,32.5,240,0.0010725
2,2.7,32.5,300,0.00098342
2,2.7,37.5,0,0.00087865
2,2.7,37.5,60,0.0009447
